,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO
784,Madrid-Oeste,28060491,CPR INF-PRI-SEC,COLEGIO NUESTRA SEÑORA DE SCHOENSTATT,"Camino Alcorcón, 17 ",Pozuelo de Alarcón,-,28223,917159226,-,secretaria@cnsschoenstatt.es,direccion@cnsschoenstatt.es,Privado,Secundaria
785,Madrid-Oeste,28034477,CPR INF-PRI-SEC,COLEGIO PRIVADO ENGAGE,"Calle Mar Egeo, 32 ",Majadahonda,-,28221,916380196,-,guiadecentros@iepgroup.es,infoengage@iepgroup.es,Privado,Secundaria
786,Madrid-Capital,28079485,CPR INF-PRI-SEC,COLEGIO REGGIO,"Calle De San Enrique De Osso, 48 ",Madrid,Hortaleza,28055,-,-,-,-,Privado,Secundaria
787,Madrid-Capital,28015124,CPR INF-PRI-SEC,COLEGIO SANTA MARIA DEL CAMINO,"Calle De Peguerinos, 13 ",Madrid,Moncloa-Aravaca,28035,913161347,-,stecnica@smc.edu.es,-,Privado,Secundaria
788,Madrid-Capital,28075583,CPR INF-PRI-SEC,ESCUELA IDEO,"Carretera Colmenar Viejo, K.16 ",Madrid,Fuencarral-El Pardo,28048,917523343,-,hola@escuelaideo.edu.es,mercedes.cabado@escuelaideo.edu.es,Privado,Secundaria
789,Madrid-Oeste,28031658,CPR INF-PRI-SEC,ESCUELA LIBRE MICAEL,"Carretera De La Coruña, K21,3 ","Rozas de Madrid, Las",-,28231,916375287,916360957,direccion@escuelamicael.com,direccion.escuela.micael@gmail.com,Privado,Secundaria
790,Madrid-Capital,28019038,CPR INF-PRI-SEC,ESTUDIO,"Calle De Jimena Menéndez Pidal, 11 ",Madrid,Moncloa-Aravaca,28023,913079432,913071429,colegio@colegio-estudio.com,luis.jeronimo@colegio-estudio.com,Privado,Secundaria
791,Madrid-Oeste,28023984,CPR INF-PRI-SEC,EVEREST,"Avenida De Monteclaro, S/n ",Pozuelo de Alarcón,-,28223,917994888,917992929,aserrano@everestschool.es,secretariatecnica@everestschool.es,Privado,Secundaria
792,Madrid-Oeste,28047320,CPR INF-PRI-SEC,GONDOMAR,"Calle Fuente De Las Colmenas, 12 ",Galapagar,-,28260,918586364,-,secretariagondomar@gmail.com,mluisa@gondomarcolegio.onmicrosoft.com,Privado,Secundaria
793,Madrid-Capital,28013383,CPR INF-PRI-SEC,HUERFANOS DE LA ARMADA,"Calle De Arturo Soria, 285 ",Madrid,Ciudad Lineal,28033,913124929,913795592,secretaria@colegiocha.com,-,Privado,Secundaria
794,Madrid-Capital,28071656,CPR INF-PRI-SEC,INTERNACIONAL ARAVACA,"Calle De Santa Bernardita, 3 ",Madrid,Moncloa-Aravaca,28023,913571256,911212651,m.martinez@ia.edu.es,c.gonzalez@ia.edu.es,Privado,Secundaria
795,Madrid-Capital,28041196,CPR INF-PRI-SEC,INTERNACIONAL NUEVO CENTRO,"Carretera Toledo A Villaverde, K0.5 ",Madrid,Villaverde,28041,917950161,917950247,info@cinuevocentro.com,comunicacion@cinuevocentro.com,Privado,Secundaria
796,Madrid-Norte,28002351,CPR INF-PRI-SEC,INTERNACIONAL PINOSIERRA,"Calle Del Gavilán, 2 ",Tres Cantos,-,28760,918040212,918040600,info@casvitrescantos.es,isabel.garcia@casvitrescantos.es,Privado,Secundaria
797,Madrid-Capital,28026183,CPR INF-PRI-SEC,JOYFE,"Calle De Vital Aza, 65 ",Madrid,Ciudad Lineal,28017,914082263,-,joyfe@iepgroup.es,secretariainfantil.joyfe@iepgroup.es,Privado,Secundaria
798,Madrid-Sur,28043193,CPR INF-PRI-SEC,KHALIL GIBRAN,"Calle De Turquía, 13 ",Fuenlabrada,-,28943,916084289,-,consuelo@colegiokhalilgibran.es,formacion@colegiokhalilgibran.es,Privado,Secundaria
799,Madrid-Oeste,28056904,CPR INF-PRI-SEC,LAUDE FONTENEBRO SCHOOL,"Calle Colonia Redondillo, 8 ",Moralzarzal,-,28411,918578942,918427722,senior@laudefontenebro.com,administracion@laudefontenebro.com,Privado,Secundaria
800,Madrid-Sur,28032985,CPR INF-PRI-SEC,LEGAMAR,"Carretera Leganes-fuenlabrada, K1,5 ",Leganés,-,28914,916933812,916933914,secretaria@colegiolegamar.es,direccion@colegiolegamar.es,Privado,Secundaria
801,Madrid-Oeste,28023996,CPR INF-PRI-SEC,LICEO SOROLLA C,"Avenida Bularas, 4 ",Pozuelo de Alarcón,-,28224,913512345,917152662,jmbrusint@liceosorolla.es,administracion@liceosorolla.es,Privado,Secundaria
802,Madrid-Sur,28023030,CPR INF-PRI-SEC,LICEO VILLA FONTANA,"Avenida De Carlos V, 27 ",Móstoles,-,28936,916459211,-,director@liceovf.eu,liceo@liceovf.eu,Privado,Secundaria
803,Madrid-Oeste,28029780,CPR INF-PRI-SEC,LOS PEÑASCALES,"Avenida Del Pardo, S/n ","Rozas de Madrid, Las",-,28290,916300563,916301237,contacto@colegiolospenascales.com,colelp@telefonica.net,Privado,Secundaria
804,Madrid-Norte,28039268,CPR INF-PRI-SEC,LOS SAUCES,"Calle Del Camino Ancho, 83 ",Alcobendas,-,28109,916501790,916505719,secretaria@colegiolossauces.com,cpr.lossauces-lamoraleja.alcobendas@educa.madrid.org,Privado,Secundaria
805,Madrid-Oeste,28043156,CPR INF-PRI-SEC,LOS SAUCES,"Avenida Gabriel Enríquez De La Orden, 27 ",Torrelodones,-,28250,916305411,916305378,torrelodones@colegiolossauces.com,sara.infante@colegiolossauces.com,Privado,Secundaria
806,Madrid-Este,28056709,CPR INF-PRI-SEC,LUYFERIVAS,"Calle De Junkal, 4 ",Rivas-Vaciamadrid,-,28522,914990122,914992112,luyferivas@luyferivas.com,mayte@luyferivas.com,Privado,Secundaria
807,Madrid-Sur,28025348,CPR INF-PRI-SEC,MARQUES DE VALLEJO,Paseo Finca El Juncarejo ,Valdemoro,-,28341,918950059,918084380,marquesdevallejo@aphgc.es,Secretariacmv@aphgc.es,Privado,Secundaria
808,Madrid-Capital,28020272,CPR INF-PRI-SEC,MATER SALVATORIS,"Calle De Valdesquí, 4 ",Madrid,Moncloa-Aravaca,28023,913071243,913571595,secretaria@matersalvatoris.org,-,Privado,Secundaria
809,Madrid-Sur,28058743,CPR INF-PRI-SEC,MIRASUR,"Calle Pablo Gargallo, S/n ",Pinto,-,28320,916925089,916924028,elenacrespo@colegiomirasur.com,pedrosampedro@colegiomirasur.com,Privado,Secundaria
810,Madrid-Capital,28012871,CPR INF-PRI-SEC,MONTEALTO,"Calle De La Maso, 76 ",Madrid,Fuencarral-El Pardo,28034,917388100,917386067,mprieto@fomento.edu,abarea@fomento.edu,Privado,Secundaria
811,Madrid-Capital,28008351,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LAS MARAVILLAS,"Calle Del Guadalquivir, 9 ",Madrid,Chamartín,28002,917823500,915617261,secretaria.direccion@lasallemaravillas.com,secretaria.colegio@lasallemaravillas.com,Privado,Secundaria
812,Madrid-Capital,28028659,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LORETO,"Calle Del General Aranaz, 66 ",Madrid,San Blas-Canillejas,28027,917430100,917430101,secretariatecnica@cnsloreto.com,secre.tec@cnsloreto.com,Privado,Secundaria
813,Madrid-Capital,28013413,CPR INF-PRI-SEC,NUESTRA SEÑORA SANTA MARIA,"Ronda De Sobradiel, 80 ",Madrid,Hortaleza,28043,913883202,913883240,rjuarez@cnssm.es,cnssm@cnssm.es,Privado,Secundaria
814,Madrid-Oeste,28031646,CPR INF-PRI-SEC,ORVALLE,"Avenida Andraitx (urbanización Parque Rozas), 1 ","Rozas de Madrid, Las",-,28290,690056228,916319676,orvalle@orvalle.es,secretariadocente@orvalle.es,Privado,Secundaria
815,Madrid-Capital,28017996,CPR INF-PRI-SEC,PARQUE CONDE DE ORGAZ,"Calle De Gregorio Benítez, 25 ",Madrid,Hortaleza,28043,913001344,913884066,secretaria.academica@montessori.es,elena@montessori-academico.es,Privado,Secundaria
816,Madrid-Sur,28038537,CPR INF-PRI-SEC,PAX-CASVI,"Avenida Castilla, 27 ",Villaviciosa de Odón,-,28670,916162218,916164410,casvi@casvi.es,mllorente@casvi.es,Privado,Secundaria
817,Madrid-Sur,28044631,CPR INF-PRI-SEC,PEQUEÑO PRINCIPE,"Calle Aragón, 21-23 ",Leganés,-,28913,916947957,916944374,colegio@colegioprincipe.com,ana.sanchezcebrian@gmail.com,Privado,Secundaria
818,Madrid-Capital,28078501,CPR INF-PRI-SEC,REGGIO EXPLORA,"Calle De Quintanapalla, 10 ",Madrid,Fuencarral-El Pardo,28050,910429953,-,colegio@reggioexplora.com,-,Privado,Secundaria
819,Madrid-Capital,28014119,CPR INF-PRI-SEC,SAN JOSE DEL PARQUE,"Avenida De Champagnat, 2 ",Madrid,Hortaleza,28043,913000058,913005918,direccion@sanjosedelparque.es,secretaria@sanjosedelparque.es,Privado,Secundaria
820,Madrid-Oeste,28023868,CPR INF-PRI-SEC,SAN LUIS DE LOS FRANCESES,"Calle De Portugalete, 1 ",Pozuelo de Alarcón,-,28223,913520517,913510843,info@stlouisfrancais.com,-,Privado,Secundaria
821,Madrid-Oeste,28001231,CPR INF-PRI-SEC,SAN PABLO-CEU,Avenida De Montepríncipe ,Boadilla del Monte,-,28668,913520523,917154939,info.csp.monteprincipe@ceu.es,mariajose.gatobermudez@ceu.es,Privado,Secundaria
822,Madrid-Capital,28014511,CPR INF-PRI-SEC,SANTA MARIA DE LOS ROSALES,"Calle De La Virgen De Los Rosales, 1 ",Madrid,Moncloa-Aravaca,28023,913070440,-,javiervalle@colegiorosales.es,-,Privado,Secundaria
823,Madrid-Oeste,28001861,CPR INF-PRI-SEC,TRINITY COLLEGE BOADILLA,"Calle Playa De Formentor, S/n ",Boadilla del Monte,-,28660,916330181,916321691,nuriabarthe@trinitycollege.es,secretaria@trinitycollege.es,Privado,Secundaria
824,Madrid-Oeste,28045578,CPR INF-PRI-SEC,VERACRUZ,"Carretera De Escorial, S/n ",Galapagar,-,28260,918585558,918586256,veracruz-es@hsmcj.org,direccion@colegioveracruz.net,Privado,Secundaria
825,Madrid-Sur,28042371,CPR INF-PRI-SEC,VILLA DE GRIÑON,"Avenida De La Paz, S/n ",Griñón,-,28971,918140504,-,secretaria@colegiovilladegrinon.com,info@colegiovilladegrinon.com,Privado,Secundaria
826,Madrid-Oeste,28001851,CPR INF-PRI-SEC,VIRGEN DE EUROPA,"Calle Del Valle De Santa Ana, 1 ",Boadilla del Monte,-,28669,916330155,-,secretaria@colegiovirgendeeuropa.edu.es,correo@colegiovirgendeeuropa.edu.es,Privado,Secundaria
827,Madrid-Capital,28033035,CPR INF-PRI-SEC,WILLOUGHBY COLLEGE,"Calle De La Macarena, 37 ",Madrid,Chamartín,28016,913599218,913596854,info@wic.edu.es,willoughbycollege@gmail.com,Privado,Secundaria
828,Madrid-Norte,28032602,CPR PRI-SEC,ALDOVEA,"Paseo De Alcobendas, 3 Y 5 ",Alcobendas,-,28109,916500661,916500743,aldv_secretaria@fomento.edu,aldovea@fomento.edu,Privado,Secundaria
829,Madrid-Norte,28032614,CPR PRI-SEC,BASE,"Calle Del Camino Ancho, 10 ",Alcobendas,-,28109,916500313,916508929,secretaria@colegiobase.com,dsaavedra@colegiobase.com,Privado,Secundaria
830,Madrid-Oeste,28049663,CPR PRI-SEC,COLEGIO EUROPEO DE MADRID,"Carretera De La Coruña, K.19 ","Rozas de Madrid, Las",-,28231,916361919,916361890,daniela@educacem.com,secretariacem@educacem.com,Privado,Secundaria
831,Madrid-Oeste,28024344,CPR PRI-SEC,COLEGIO-ESCOLANIA SANTO DOMINGO DE SILOS,"Carretera Valle De Los Caídos, 9 ",San Lorenzo de El Escorial,-,28200,918905411,918905594,administracion@escolaniasantacruz.es,escolania@valledeloscaidos.es,Privado,Secundaria
832,Madrid-Capital,28008715,CPR PRI-SEC,EL PRADO,"Calle De La Costa Brava, 4 ",Madrid,Fuencarral-El Pardo,28034,917355710,917341679,eprd_secretaria@fomento.edu,elprado@fomento.edu,Privado,Secundaria
833,Madrid-Capital,28011891,CPR PRI-SEC,FEM SCHOOL,"Calle De La Loma, 4 ",Madrid,Chamberí,28003,915345073,915541345,jorgevila@colegiofem.es,colegiofem@colegiofem.es,Privado,Secundaria
834,Madrid-Oeste,28024216,CPR PRI-SEC,INSTITUCION EDUCATIVA LOGOS,"Calle Sacre, 2 ","Rozas de Madrid, Las",-,28232,916303494,916303600,colegio@colegiologos.com,silviadr@colegiologos.com,Privado,Secundaria
835,Madrid-Norte,28000698,CPR PRI-SEC,LICEO EUROPEO,"Calle Del Camino Sur, 10-12 ",Alcobendas,-,28109,916500000,916500000,patricia.real@liceo-europeo.edu.es,ginclan@liceo-europoe.es,Privado,Secundaria
836,Madrid-Oeste,28034635,CPR PRI-SEC,MIRABAL INTERNATIONAL SCHOOL,"Calle Del Monte Almenara, S/n ",Boadilla del Monte,-,28660,916331711,-,secretaria@colegiomirabal.com,info@colegiomirabal.com,Privado,Secundaria
837,Madrid-Este,28003973,CPR PRI-SEC,MONTFORT INTERNATIONAL SCHOOL,"Avenida De La Constitución, S/n ",Loeches,-,28890,918867065,918867225,secretaria@montfort.uax.es,-,Privado,Secundaria
838,Madrid-Capital,28008806,CPR PRI-SEC,RAMON Y CAJAL,"Calle De Arturo Soria, 206 ",Madrid,Ciudad Lineal,28043,914135631,915191424,"r.cajal@rcajal.es, rc_secretaria@rcajal.es",cpr.ramonycajal.madrid@educa.madrid.org,Privado,Secundaria
839,Madrid-Oeste,28030681,CPR PRI-SEC,SAN MIGUEL II,"Calle Río Guadiana, 2 ",Boadilla del Monte,-,28669,916330078,916322527,dtecnica@stmichelsschool.es,stmichaels@stmichaelsschool.es,Privado,Secundaria
840,Madrid-Capital,28009677,CPR PRI-SEC,SANTA MARIA DEL VALLE CEP,"Calle De Vitruvio, 14 ",Madrid,Chamartín,28006,915612093,-,direccionvitruvio@santamariadelvalle.es,secretariavitruvio@santamariadelvalle.es,Privado,Secundaria
841,Madrid-Sur,28029445,CPR PRI-SEC,SEMINARIO ARZOBISPAL LA INMACULADA Y SAN DAMASO,"Carretera Alcorcon-plasencia, K. 67 ",Rozas de Puerto Real,-,28649,918610200,918611356,colegioseminario@rozascs.org,secretaria@rozascs.org,Privado,Secundaria
842,Madrid-Capital,28076927,CPR PRI-SEC,STELLA MARIS COLLEGE & PREP. SCHOOL,"Calle De Valdesquí, 16 ",Madrid,Moncloa-Aravaca,28023,910882353,-,secretaria@stellamariscollege.es,-,Privado,Secundaria
843,Madrid-Capital,28014612,CPR INF-SEC,SANTO ANGEL,"Calle Del Arroyo Fontarrón, 209 ",Madrid,Moratalaz,28030,917721100,917732675,secretaria@santoangelmoratalaz.es,c.yanez@santoangelmoratalaz.es,Privado,Secundaria
