,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO
3550,Madrid-Oeste,28065012,EIPR,VIRGEN DE LA PROVIDENCIA,"Carretera Del Guadarrama, 11 ",Alpedrete,-,28439,918516576,918497302,alpedrete@teatinas.com,-,Privado,Primaria
3551,Madrid-Capital,28040261,EIPR,VIRGEN DEL PARQUE,"Calle De Jacobinia, 74 ",Madrid,Carabanchel,28047,914660986,-,virgendelparque@yahoo.es,-,Privado,Primaria
3552,Madrid-Capital,28061961,EIPR,WOODY,"Calle De Camarena, 96 ",Madrid,Latina,28047,911439378,-,escuelainfantilwoody@hotmail.com,josepuenterodriguez@yahoo.es,Privado,Primaria
3553,Madrid-Capital,28060476,EIPR,YAKI,"Avenida De Ramón Y Cajal, 49 ",Madrid,Chamartín,28016,915190127,-,info@eiyaki.com,administracion@eiyaki.com,Privado,Primaria
3554,Madrid-Oeste,28060415,EIPR,YELLOWSTONE,"Calle Peguerinos, 4 ","Rozas de Madrid, Las",-,28231,916388825,-,escuelainfantilyellowstone@gmail.com,-,Privado,Primaria
3555,Madrid-Capital,28063601,EIPR,ZAZUAR I,"Avenida De Santa Eugenia, 62 ",Madrid,Villa de Vallecas,28031,913328241,-,-,i_ginarte@hotmail.com,Privado,Primaria
3556,Madrid-Capital,28063611,EIPR,ZAZUAR II,"Calle De Fuentespina, 17 ",Madrid,Villa de Vallecas,28031,913325578,-,-,i_ginarte@hotmail.com,Privado,Primaria
3557,Madrid-Capital,28065929,EIPR,ZAZUAR III,"Calle De Zazuar, 2 ",Madrid,Villa de Vallecas,28031,-,-,-,i_ginarte@hotmail.com,Privado,Primaria
3558,Madrid-Capital,28064986,EIPR,2 SEMILLAS,"Calle De Andorra, 3 ",Madrid,Hortaleza,28043,640081025,-,2semillasescuelainfantil@gmail.com,-,Privado,Primaria
3559,Madrid-Sur,28078766,CPR PRI,ALAVIDA,"Calle De Prudencio Melo, 37 ",Chapinería,-,28694,626242314,-,contacto@alavida.org,tinuswijnakker@gmail.com,Privado,Primaria
3560,Madrid-Capital,28079825,CPR PRI,COLEGIO MADRID,"Calle De Arturo Soria, 147 ",Madrid,Ciudad Lineal,-,913455343,-,secretariaprimaria@colegio-madrid.es,elena.florez@colegio-madrid.es,Privado,Primaria
3561,Madrid-Oeste,28072788,CPR PRI,ESCUELA ARTABAN,"Calle Cuatro Matejas, 18 ",Galapagar,-,28250,-,-,-,secretaria@escuelaartaban.es,Privado,Primaria
3562,Madrid-Oeste,28068785,CPR PRI,SAN MIGUEL,"Calle Del Valle De Bielsa, 1 ",Boadilla del Monte,-,28669,913077174,916322527,-,lomas@stmichaelsschool.es,Privado,Primaria
3563,Madrid-Capital,28011091,CPR INF-PRI,AFUERA III A,"Calle De Francisco Vitoria, 16 ",Madrid,Retiro,28007,915516439,915524432,colegio@afuera.com,mtalavera@afuera.com,Privado,Primaria
3564,Madrid-Capital,28046388,CPR INF-PRI,DIONISIA PLAZA,"Calle De Los Espinos, 10 ",Madrid,Moncloa-Aravaca,28023,913079342,913573545,www.ijuarez@crdionisiaplaza.es,ijuarez@crdionisiaplaza.es,Privado,Primaria
3565,Madrid-Norte,28008880,CPR INF-PRI,EL ARDAL,"Avenida Del Ardal, 4 ",San Sebastián de los Reyes,-,28708,916236380,-,elardal@gmail.com,palomadeharo@elardal.com,Privado,Primaria
3566,Madrid-Capital,28022128,CPR INF-PRI,LAS NACIONES,"Avenida Alfonso 13, 90 ",Madrid,Chamartín,28016,914135276,-,clglasnaciones@hotmail.com,ana.sobrino@estudiolasnaciones.es,Privado,Primaria
3567,Madrid-Capital,28058241,CPR INF-PRI,PEDAGOGIA WALDORF DE ARAVACA,"Calle De Zenit, 10 ",Madrid,Moncloa-Aravaca,28023,913071210,913071210,info@waldorfaravaca.es,escuelawaldorfdearavaca@gmail.com,Privado,Primaria
3568,Madrid-Capital,28014223,CPR INF-PRI,SAN PATRICIO,"Calle De Serrano, 198 ",Madrid,Chamartín,28002,915638420,-,infoserrano@colegiosanpatricio.es,cpr.sanpatricio-serrano.madrid@educa.madrid.org,Privado,Primaria
3569,Madrid-Norte,28037879,CPR INF-PRI,SAN PATRICIO,"Paseo De Alcobendas, 9 ",Alcobendas,-,28109,916500791,916500748,infomoraleja@colegiosanpatricio.es,infomoraleja@colegiosanpatricio.es,Privado,Primaria
3570,Madrid-Capital,28059127,CPR INF-PRI,SEK-SANTA ISABEL,"Calle De San Ildefonso, 18 ",Madrid,Centro,28012,915279094,915395583,sek-staisabel@sek.es,jennifer.pro@sek.es,Privado,Primaria
3571,Madrid-Capital,28078122,CPR EE,EL COLE DE CELIA Y PEPE,"Calle De Sopelana, 5 ",Madrid,Moncloa-Aravaca,28023,916288659,-,admon@fundacionquerer.org,slominchar@coledeceliaypepe.org,Privado,Primaria
3572,Madrid-Oeste,28072791,CPR EE,ESCUELA ARTABAN,"Calle Cuatro Matejas, 18 ",Galapagar,-,28250,-,-,-,info@escuelaartaban.es,Privado,Primaria
3573,Madrid-Oeste,28045694,CPR EE,SAN CARLOS,"Calle Felipe De La Guerra, 1 ",Pozuelo de Alarcón,-,28224,913520791,913520791,cc.sancarlos.pozuelodealarcon@educa.madrid.org,-,Privado,Primaria
3574,Madrid-Sur,28076940,CPRIEPA,ACADEF EDUCACION DE PERSONAS ADULTAS,"Calle María Zambrano, S/n ",Valdemoro,-,28341,617398153,-,formacion.adultos@acadef.es,director.academico@acadef.es,Privado,Primaria
3575,Madrid-Capital,28059425,CPRIEPA,"CEN-TALLER NORTE JOVEN,VILLA DE VALLECAS","Calle De Peña Veiga, S/n ",Madrid,Villa de Vallecas,28031,917787095,917785046,vallecas@nortejoven.org,-,Privado,Primaria
3576,Madrid-Capital,28062485,CPRIEPA,CENTRO BOBATH DE EDUCACION DE ADULTOS,"Calle Del Mirador De La Reina, 115 ",Madrid,Fuencarral-El Pardo,28035,913767190,913763588,secretaria@fundacionbobath.org,fundacionbobath@fundacionbobath.org,Privado,Primaria
3577,Madrid-Capital,28067835,CPRIEPA,"CENTRO POLITECNICO A DISTANCIA Y EDITORIAL CPD, S.L.","Calle De Sangenjo, 34 ",Madrid,Fuencarral-El Pardo,28034,913781432,917390931,cpd@cpd.es,-,Privado,Primaria
3578,Madrid-Capital,28067306,CPRIEPA,CICA,"Calle De Eduardo Rivas, 10-12 ",Madrid,Carabanchel,28019,913721506,917350393,nortejoven@nortejoven.org,-,Privado,Primaria
3579,Madrid-Capital,28073665,CPRIEPA,"EDUCACION, CULTURA Y SOLIDARIDAD","Calle De Paterna, 49-55 ",Madrid,Villaverde,28021,664398161,-,coordinacion.ecys@eculturas.org,inmafuentesgil@gmail.com,Privado,Primaria
3580,Madrid-Capital,28061092,CPRIEPA,ESCUELA POPULAR DE PROSPERIDAD,"Calle De Luis Cabrera, 19 ",Madrid,Chamartín,28002,915627019,-,-,-,Privado,Primaria
3581,Madrid-Capital,28077531,CPRIEPA,INAV,"Calle De José Abascal, 55 ",Madrid,Chamberí,28003,918280149,-,sec.madrid@inav.es,-,Privado,Primaria
3582,Madrid-Capital,28042565,CPRIEPA,NAZARET,"Calle De Cuart De Poblet, 6 ",Madrid,Latina,28047,914654789,0,-,-,Privado,Primaria
3583,Madrid-Norte,28080979,CPRIEPA,NORTE JOVEN ALCOBENDAS,"Calle Del Fuego C/v C/ Fayón, 1, 73 ",Alcobendas,-,28100,-,-,-,-,Privado,Primaria
3584,Madrid-Capital,28036802,CPRIEPA,PRACTIVOX,"Calle De Atocha, 93 ",Madrid,Centro,28014,913690029,914291408,practivox@telefonica.net,-,Privado,Primaria
3585,Madrid-Oeste,28040507,CPR ES,AQUINAS INTERNATIONAL SCHOOL,"Calle Transversal 4, 4 ",Pozuelo de Alarcón,-,28223,913523120,913523889,secretaria@aquinasmadrid.es,jecarre@telefonica.net,Privado,Primaria
3586,Madrid-Capital,28018769,CPR ES,ARIES,"Calle De Núñez De Balboa, 10 ",Madrid,Salamanca,28001,914317414,914316088,admision@academiaaries.com,academia_aries@hotmail.com,Privado,Primaria
3587,Madrid-Capital,28078213,CPR ES,CAMPUS FP ATOCHA,"Calle De Sebastián Herrera, 14 ",Madrid,Arganzuela,28012,911833122,-,secretariab@campusfp.es,javier.calvo@campusfp.es,Privado,Primaria
3588,Madrid-Sur,28075595,CPR ES,CAMPUS FP GETAFE ESCUELA SOCIOSANITARIA Y TECNOLOGIAS DE LA COMUNICACION,"Avenida De Las Ciudades, 10 ",Getafe,-,28903,911833122,916840179,secretaria.getafe@campusfp.es,cpons@campusfp.es,Privado,Primaria
3589,Madrid-Capital,28040416,CPR ES,CENTRO DE FORMACION Y CAPACITACION SOPEÑA MADRID,"Calle Del Arroyo Del Olivar, 10 ",Madrid,Puente de Vallecas,28053,914775995,914780975,jm.vinas@sopenamadrid.org,coordinacion@sopenamadrid.org,Privado,Primaria
3590,Madrid-Oeste,28037806,CPR ES,COL. BRITANICO DE MADRID EN SOMOSAGUAS,"Calle Solano, 3 ",Pozuelo de Alarcón,-,28223,913375056,91 3373634,jesus.otero@britishcouncil.es,mcarmen.delgado@britishcouncil.es,Privado,Primaria
3591,Madrid-Capital,28020491,CPR ES,COLEGIO CEU SAN PABLO DE CLAUDIO COELLO,"Calle De Martín De Los Heros, 60 ",Madrid,Salamanca,28008,915615240,915614809,ccsec@ceu.es,ccsec@ceu.es,Privado,Primaria
3592,Madrid-Sur,28080785,CPR ES,COLEGIO ESC MADRID,"Calle Duero, 47 ",Villaviciosa de Odón,-,28670,-,-,-,-,Privado,Primaria
3593,Madrid-Capital,28021781,CPR ES,CUMBRE,"Calle De Costa Rica, 25 ",Madrid,Chamartín,28016,913592584,-,cumbre@colegiocumbre.com,-,Privado,Primaria
3594,Madrid-Capital,28019907,CPR ES,DARIO ESTUDIO,"Calle Gran Vía, 63 ",Madrid,Centro,28013,915411515,-,info@darioestudio.es,-,Privado,Primaria
3595,Madrid-Capital,28018897,CPR ES,DIAZ BALAGUER,"Calle De Fernando El Católico, 77 ",Madrid,Chamberí,28015,915443520,915498168,secretaria@diaz-balaguer.com,jefatura@diaz-balaguer.com,Privado,Primaria
3596,Madrid-Capital,28030745,CPR ES,FOMENTO-FUNDACION,"Calle Del Padre Claret, 23 ",Madrid,Chamartín,28002,914134125,-,bachilleratoff@fomento.edu,bac_epuerta@fomento.edu,Privado,Primaria
3597,Madrid-Capital,28079795,CPR ES,GLOBAL COLLEGE,"Calle De Castellón De La Plana, 8 ",Madrid,Chamartín,28006,-,-,-,-,Privado,Primaria
3598,Madrid-Capital,28021719,CPR ES,GUZMAN EL BUENO,"Calle De Eugenio Salazar, 15 ",Madrid,Chamartín,28002,914150495,914167641,secretaria@guzmanelbueno.es,ralvarez@guzmanelbueno.es,Privado,Primaria
3599,Madrid-Norte,28029536,CPR ES,KING'S COLLEGE,"Paseo De Los Andes, 35 ",Tres Cantos,-,28760,918034800,918036557,sara.fernandez@kingsgroup.org,-,Privado,Primaria
3600,Madrid-Oeste,28030794,CPR ES,K.S.,"Avenida Bularas, 2 ",Pozuelo de Alarcón,-,28224,917154797,913510901,kensington@kensingtonschool.net,kensington@kensingtonschool.net,Privado,Primaria
3601,Madrid-Capital,28012706,CPR ES,MARIN AMAT,"Calle De Fuencarral, 95 ",Madrid,Centro,28004,914488971,914488971,marinamat@colegiomarinamat.com,a.martin@colegiomarinamat.com,Privado,Primaria
3602,Madrid-Capital,28080921,CPR ES,MEDAC ALBALA,"Calle De Albalá, 5 ",Madrid,San Blas-Canillejas,28037,-,-,-,-,Privado,Primaria
3603,Madrid-Capital,28074785,CPR ES,NUEVO VELAZQUEZ,"Calle De Rosa Jardón, 9 ",Madrid,Chamartín,28016,915616255,912900431,secretaria@colegiovelazquez.es,-,Privado,Primaria
3604,Madrid-Norte,28041901,CPR ES,SAN PATRICIO DEL SOTO,"Calle Jazmín, 148 ",Alcobendas,-,28109,916500602,916508111,infosoto@colegiosanpatricio.es,-,Privado,Primaria
3605,Madrid-Capital,28062394,CPR ES,SANTA ANA,"Avenida De Alfonso Xiii, 162 ",Madrid,Chamartín,28016,913459060,-,alleyda@stannesmadrid.com,-,Privado,Primaria
3606,Madrid-Capital,28063738,CPR ES,SEMIN.MENOR ARZ.LA INMACULADA Y S.DAMASO,"Plaza De San Francisco, 5 ",Madrid,Centro,28005,913641734,913540311,secretaria@colegioarzobispal.com,info@colegioarzobispal.com,Privado,Primaria
3607,Madrid-Capital,28041913,CPR ES,T.E.M.S.,"Calle De La Salle, 23 ",Madrid,Moncloa-Aravaca,28023,913572667,-,beatriz.mera@cognita.com,info@tems.es,Privado,Primaria
3608,Madrid-Capital,28018988,CPR ES,VOX,"Calle Gran Vía, 59 ",Madrid,Centro,28013,915471763,915472753,institutovox@institutovox.es,dprietol@institutovox.es,Privado,Primaria
3609,Madrid-Capital,28078225,CP FPE,CENTRO DE FORMACIÓN TÉCNICO SANITARIA GREGORIO MARAÑON,"Calle Del Doctor Esquerdo, 46 ",Madrid,Retiro,28007,-,-,-,-,Privado,Primaria
3610,Madrid-Capital,28060580,CP FPE,ESCUELA DE FORMACION ESPEC. IMAGEN DIAG. HOSPITAL CLINICO SAN CARLOS,"Calle Del Profesor Martín Lagos, S/n ",Madrid,Moncloa-Aravaca,28040,913303583,913303580,fpe.hospitalclinico.madrid@educa.madrid.org,mariajose.martinez.castelo@madrid.org,Privado,Primaria
3611,Madrid-Oeste,28071474,CP FPE,PUERTA DE HIERRO,"Calle Joaquín Rodrigo, 2 ",Majadahonda,-,28222,911916537,911916653,secretaria@cfppuertadehierro.org,anaolga.hernando@cfppuertadehierro.org,Privado,Primaria
3612,Madrid-Capital,28080712,CPR FPE,ACADEF ATOCHA,"Calle De La Condesa Vega Del Pozo, 28 ",Madrid,Vicálvaro,28032,-,-,-,-,Privado,Primaria
3613,Madrid-Oeste,28077804,CPR FPE,ACADEF FORMACIÓN PROFESIONAL DEPORTIVA,"Avenida De La Condesa De Chinchón, 21 ",Boadilla del Monte,-,28660,657285268,-,director.academico@acadef.es,administracion@acadef.es,Privado,Primaria
3614,Madrid-Este,28079734,CPR FPE,ACADEF FP ALCALA,"Calle Cogolludo, S/n ",Alcalá de Henares,-,28805,-,-,-,-,Privado,Primaria
3615,Madrid-Sur,28079746,CPR FPE,ACADEF FP ALCORCON,"Avenida Los Castillos, 1 ",Alcorcón,-,28925,-,-,-,-,Privado,Primaria
3616,Madrid-Capital,28080256,CPR FPE,ACADEF FP ARTURO SORIA,"Calle Del Duque De Tamames, 9 ",Madrid,Ciudad Lineal,28043,-,-,-,-,Privado,Primaria
3617,Madrid-Norte,28079758,CPR FPE,ACADEF FP COLMENAR,"Avenida De Juan Pablo Ii, 13 ",Colmenar Viejo,-,28770,-,-,-,-,Privado,Primaria
3618,Madrid-Capital,28021604,CPR FPE,AFUERA I,"Plaza De Santa Ana, 13 ",Madrid,Centro,28012,914295151,914296406,pcedillo@afuera.com,info@centroafuera.es,Privado,Primaria
3619,Madrid-Sur,28080463,CPR FPE,AIDE FORMACION,"Calle Jaime I El Conquistador, 57 ",Parla,-,-,911641676,-,info@aideformacion.org,-,Privado,Primaria
3620,Madrid-Sur,28078390,CPR FPE,AVIATION TRAINING AND MAINTENANCE GROUP,"Camino Del Molino, S/n ",Fuenlabrada,-,28942,915653839,-,marmaria@aviationgroup.es,gerente@aviationgroup.es,Privado,Primaria
3621,Madrid-Capital,28078811,CPR FPE,CAMPUS DENTAL MADRID,"Calle De Colombia, 53 ",Madrid,Chamartín,28016,911457575,-,infomadrid1@campusdental.es,direccionmadrid1@campusdental.es,Privado,Primaria
3622,Madrid-Este,28079539,CPR FPE,CAMPUS FP ALCALA DE HENARES IT & CIBER SEGURIDAD,"Calle El Toboso, 3 ",Alcalá de Henares,-,28803,911495027,-,secretaria.alcala@campusfp.es,javier.calvo@campusfp.es,Privado,Primaria
3623,Madrid-Este,28076952,CPR FPE,CAMPUS FP ARGANDA INDUSTRIAS CREATIVAS,"Calle Camino De Puente Viejo, 2 ",Arganda del Rey,-,28500,911833122,916840179,secretaria.arganda@campusfp.es,javier.calvo@campusfp.es,Privado,Primaria
3624,Madrid-Capital,28080797,CPR FPE,CAMPUS FP ARTURO SORIA-ESATUR,"Calle De Asura, 40 ",Madrid,Hortaleza,28043,-,-,-,-,Privado,Primaria
3625,Madrid-Sur,28076976,CPR FPE,CAMPUS FP EMPRENDE,"Avenida De La Industria, 70 ",Humanes de Madrid,-,28970,810520405,916840179,secretaria.humanes@campusfp.es,jcalvo@emprendefp.com,Privado,Primaria
3626,Madrid-Sur,28076915,CPR FPE,CAMPUS FP LEGANES,"Calle Siete Picos, 6 ",Leganés,-,28912,911833122,-,secretaria.leganes@campusfp.es,javier.calvo@campusfp.es,Privado,Primaria
3627,Madrid-Capital,28080918,CPR FPE,CAMPUS FP VISTALEGRE BIG DATA & CIBERSECURITY TECHNOLOGY,"Calle De Antolina Merino, 10 ",Madrid,Carabanchel,28025,-,-,-,-,Privado,Primaria
3628,Madrid-Sur,28078729,CPR FPE,CDM ESCUELA DE PROFESIONES DIGITALES,"Calle De Estambul, 24 ",Alcorcón,-,28922,910005006,-,secretaria@cdmfp.es,-,Privado,Primaria
3629,Madrid-Oeste,28081145,CPR FPE,CDM INFINIA ESCUELA DE NUEVAS TECNOLOGIAS,"Calle Carreteros, 2 ",Boadilla del Monte,-,28660,-,-,-,-,Privado,Primaria
3630,Madrid-Capital,28080724,CPR FPE,CDP ALBOR MADRID,"Avenida De Carondelet, 35 ",Madrid,Hortaleza,28043,914120399,-,secretaria@cdpalbormadrid.com,rosacalvo@cdpalbormadrid.com,Privado,Primaria
3631,Madrid-Capital,28074396,CPR FPE,CENP - FP,"Calle De Joaquín María López, 60bis ",Madrid,Chamberí,28015,914484841,-,cenp@cenp.com,tutoria@cenp.com,Privado,Primaria
3632,Madrid-Capital,28065590,CPR FPE,CENTRO BOBATH DE FORMACION PROFESIONAL,"Calle Del Mirador De La Reina, 115 ",Madrid,Fuencarral-El Pardo,28035,913767190,913763588,secretaria@fundacionbobath.org,fundacionbobath@fundacionbobath.org,Privado,Primaria
3633,Madrid-Capital,28046169,CPR FPE,CENTRO DE ESTUDIOS FINANCIEROS,"Calle De Viriato, 52 ",Madrid,Chamberí,28010,914444920,-,-,-,Privado,Primaria
3634,Madrid-Capital,28079990,CPR FPE,CENTRO DE ESTUDIOS PROFESIONALES ALMAGRO,"Calle De Almagro, 25 ",Madrid,Chamberí,28010,918153131,-,mretana@ucjc.edu,sfraile@ucjc.edu,Privado,Primaria
3635,Madrid-Oeste,28076861,CPR FPE,CENTRO DE ESTUDIOS PROFESIONALES CVE,"Calle Del Valle De Santa Ana, 1 ",Boadilla del Monte,-,28660,639563320,-,coordina.cep@cve.edu.es,info.cep@cve.edu.es,Privado,Primaria
3636,Madrid-Capital,28076988,CPR FPE,CENTRO DE ESTUDIOS PROFESIONALES DE LA UNIVERSIDAD CAMILO JOSE CELA.CENTRO FERRAZ,"Calle De Quintana, 21 ",Madrid,Moncloa-Aravaca,28008,-,-,-,-,Privado,Primaria
3637,Madrid-Oeste,28076991,CPR FPE,CENTRO DE ESTUDIOS PROFESIONALES DE LA UNIVERSIDAD CAMILO JOSE CELA.CENTRO VILLAFRANCA DEL CASTILLO,"Calle Castillo De Alarcón, 49 ",Villanueva de la Cañada,-,28692,918153131,-,mretana@ucjc.edu,sfraile@ucjc.edu,Privado,Primaria
3638,Madrid-Capital,28079552,CPR FPE,CENTRO DE ESTUDIOS SUPERIORES GMQ,"Calle De Luis De Salazar, 9 ",Madrid,Chamartín,28002,699543275,-,psanchez@gmqtech.es,info@gmqtech.es,Privado,Primaria
3639,Madrid-Sur,28075182,CPR FPE,CENTRO DE ESTUDIOS SUPERIORES JUAN PABLO II,"Calle De Estocolmo, 1bis ",Alcorcón,-,28922,910149867,-,secretaria@cesjuanpablosegundo.es,jefatura.estudios@cesjuanpablosegundo.es,Privado,Primaria
3640,Madrid-Capital,28077798,CPR FPE,CENTRO DE ESTUDIOS SUPERIORES PROFESIONALES IMF,"Calle De Bernardino Obregón, 25 ",Madrid,Arganzuela,28012,913645157,913664048,direccionfp@imf.com,-,Privado,Primaria
3641,Madrid-Norte,28079849,CPR FPE,CENTRO DE ESTUDIOS TECNOLOGICOS ALCOBENDAS,"Carretera Del Goloso Km 3,780 ",Alcobendas,-,-,910771049,-,lballesta@cetafp.es,secretaria@cetafp.es,Privado,Primaria
3642,Madrid-Oeste,28058305,CPR FPE,CENTRO DE ESTUDIOS TECNOLOGICOS Y SOCIALES FRANCISCO DE VITORIA,"Carretera Pozuelo Majadahonda, K1,8 ",Pozuelo de Alarcón,-,28223,917091413,-,secretariacetys@ufv.es,-,Privado,Primaria
3643,Madrid-Este,28080301,CPR FPE,CENTRO DE FORMACION DE ENSEÑANZAS PROFESIONALES LAS CADENAS,"Carretera Alcalá De Henares A Valdeavero, K.2,4 ",Camarma de Esteruelas,-,28816,-,-,-,-,Privado,Primaria
3644,Madrid-Sur,28077683,CPR FPE,CENTRO DE FORMACIÓN DE PELUQUERIA Y ESTETICA NOVELLA,"Calle Río Ebro, 4 ",Parla,-,28981,916058799,912277378,info@novellaformacion.es,cemn@cemn.es,Privado,Primaria
3645,Madrid-Capital,28078237,CPR FPE,CENTRO DE FORMACION DINAMICA,"Calle De Babilonia, 19 ",Madrid,Barajas,28042,-,-,-,-,Privado,Primaria
3646,Madrid-Sur,28080955,CPR FPE,CENTRO DE FORMACION EN PROFESIONES BIOSANITARIAS HM HOSPITALES,"Calle Industrias, 12 ",Alcorcón,-,28923,-,-,-,-,Privado,Primaria
3647,Madrid-Capital,28080281,CPR FPE,CENTRO DE FORMACION PROFESIONAL CCC,"Calle De Albasanz, 9 ",Madrid,San Blas-Canillejas,28037,600390344,-,secretaria@formacionprofesionalccc.com,-,Privado,Primaria
3648,Madrid-Capital,28080438,CPR FPE,CENTRO DE FORMACION PROFESIONAL CCC II,"Calle De Albasanz, 12 ",Madrid,San Blas-Canillejas,28037,910013363,-,secretaria@formacionprofesionalccc.com,-,Privado,Primaria
3649,Madrid-Capital,28081017,CPR FPE,CENTRO DE FORMACION PROFESIONAL CCC III,"Calle De San Sotero, 3 ",Madrid,San Blas-Canillejas,28037,-,-,-,-,Privado,Primaria
3650,Madrid-Capital,28076411,CPR FPE,CENTRO DE FORMACIÓN PROFESIONAL FUNDACIÓN LABORAL DE LA CONSTRUCCIÓN MADRID,"Calle De Rivas, 25 ",Madrid,Vicálvaro,28052,910506966,-,lvalverde@fundacionlaboral.org,-,Privado,Primaria
3651,Madrid-Capital,28031592,CPR FPE,CENTRO DE FORMACION TECNICA,"Calle De Carretas, 14 ",Madrid,Centro,28012,915211939,915317966,cenfortec@cenfortec.es,direccion@cenfortec.es,Privado,Primaria
3652,Madrid-Oeste,28076356,CPR FPE,CENTRO DE F.P. ALFONSO X EL SABIO,"Avenida Universidad, 1 ",Villanueva de la Cañada,-,28691,918109788,-,fp@uax.es,secretariafp@uax.es,Privado,Primaria
3653,Madrid-Capital,28045748,CPR FPE,CENTRO EUROPEO DE ESTUDIOS PROFESIONALES,"Paseo De Extremadura, 33 ",Madrid,Latina,28011,915266116,915262294,administracion@grupoceep.com,informacion@grupoceep.com,Privado,Primaria
3654,Madrid-Capital,28076150,CPR FPE,CENTRO MESENA,"Calle De Emeterio Castaños, 11 ",Madrid,Hortaleza,28033,-,-,-,-,Privado,Primaria
3655,Madrid-Sur,28072661,CPR FPE,CENTRO PROFESIONAL EUROPEO DE MADRID - ESTUDIOS PROFESIONALES SUPERIORES,"Calle Tajo, S/n ",Villaviciosa de Odón,-,28670,912115052,-,centroprofesional@universidadeuropea.es,amaria.manzanero@universidadeuropea.es,Privado,Primaria
3656,Madrid-Norte,28075844,CPR FPE,CENTRO PROFESIONAL EUROPEO DE MADRID-ESTUDIOS PROFESIONALES SUPERIORES,Avenida De Fernando Alonso ,Alcobendas,-,28108,912115052,-,centroprofesional@universidadeuropea.es,francisco.lopez@universidadeuropea.es,Privado,Primaria
3657,Madrid-Capital,28075901,CPR FPE,CENTRO SUPERIOR DE HOSTELERIA DEL MEDITERRANEO,"Paseo De La Ermita Del Santo, 48 ",Madrid,Latina,28011,910101487,-,jestudios.madrid@isgastronomia.com,secretaria.madrid@isgastronomia.com,Privado,Primaria
3658,Madrid-Capital,28077555,CPR FPE,CENTRO SUPERIOR DE INNOVACIÓN Y DESARROLLO CHF,"Calle De Los Pirineos, 55 ",Madrid,Moncloa-Aravaca,28040,911440632,913115193,comunicacion@csinnovacionydesarrollo-chf.com,comunicacion@asociacion-chf.com,Privado,Primaria
3659,Madrid-Oeste,28079631,CPR FPE,CEP CVE VILLANUEVA,"Calle Alameda, 1 ",Villanueva del Pardillo,-,28229,639563320,-,info@colegiovirgendeeuropa.edu.es,auribarri@colegiovirgendeeuropa.edu.es,Privado,Primaria
3660,Madrid-Capital,28046911,CPR FPE,"CES, ESCUELA SUPERIOR DE IMAGEN Y SONIDO","Calle De Mar Adriático, 11 ",Madrid,Hortaleza,28033,917250000,917269910,mam@escuelaces.com,datos@escuelaces.com,Privado,Primaria
3661,Madrid-Capital,28079345,CPR FPE,CESUR MADRID PLAZA ELIPTICA,"Calle De Santa Lucrecia, 11 ",Madrid,Carabanchel,28019,918192018,-,cesurmadrideliptica@cesurformacion.com,jm.chamorro@cesurformacion.com,Privado,Primaria
3662,Madrid-Capital,28077786,CPR FPE,CESUR OPEN,"Calle De La Gavia Seca, 15 ",Madrid,Villa de Vallecas,28031,918192018,-,raquel.martinez@cesurformacion.com,cesuropen@cesurformacion.com,Privado,Primaria
3663,Madrid-Sur,28078377,CPR FPE,CESUR OPEN HELICON,"Calle Marie Curie, 19 ",Valdemoro,-,-,918192018,-,raquel.martinez@cesurformacion.com,cesuropen@cesurformacion.com,Privado,Primaria
3664,Madrid-Este,28080207,CPR FPE,CESUR OPEN SAN GABRIEL,"Avenida De Pasionistas, 10 ",Alcalá de Henares,-,28806,910053936,-,cesuropen@cesurformacion.com,raquel.martinez@cesurformacion.com,Privado,Primaria
3665,Madrid-Capital,28060087,CPR FPE,CESUR-MADRID,"Calle De Luis Cabrera, 63 ",Madrid,Chamartín,28002,913005958,914167223,cesurmadridprosperidad@cesurformacion.com,jorge.matilla@cesurformacion.com,Privado,Primaria
3666,Madrid-Capital,28075716,CPR FPE,CESUR-MADRID II,"Calle De Albarracín, 27 ",Madrid,San Blas-Canillejas,28037,914400000,914167223,cesurmadridciudadlineal@cesurformacion.com,ana.guillo@cesurformacion.com,Privado,Primaria
3667,Madrid-Capital,28048919,CPR FPE,CEU-INSTITUTO SUPERIOR DE ESTUDIOS PROFESIONALES,"Calle De Los Pirineos, 55 ",Madrid,Moncloa-Aravaca,28040,915447040,915492367,isep@ceu.es,-,Privado,Primaria
3668,Madrid-Oeste,28077737,CPR FPE,CEU-INSTITUTO SUPERIOR DE ESTUDIOS PROFESIONALES,"Carretera De Boadilla Del Monte, K 5,3 ",Boadilla del Monte,-,-,-,-,-,-,Privado,Primaria
