,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO,latitudes,longitudes,calle
64,Madrid-Capital,28037016,IES,CIUDAD DE LOS ÁNGELES,"Calle De Anoeta, 16 ",Madrid,Villaverde,28041,917962228,915053762,ies.ciudaddelosangeles.madrid@educa.madrid.org,-,Público,Secundaria,40.3525755,-3.6997093,"Calle De Anoeta, 16 "
65,Madrid-Capital,28030149,IES,CIUDAD DE LOS POETAS,"Calle De Valdesangil, 25 ",Madrid,Moncloa-Aravaca,28039,913736900,913168855,ies.ciudaddelospoetas.madrid@educa.madrid.org,-,Público,Secundaria,N/A,N/A,"Calle De Valdesangil, 25 "
66,Madrid-Sur,28038884,IES,CLARA CAMPOAMOR,"Avenida De Alcorcón, 1 ",Móstoles,-,28936,916462125,916470309,ies.claracampoamor.mostoles@educa.madrid.org,-,Público,Secundaria,40.3348716,-3.7804753,"Avenida De Alcorcón, 1 "
67,Madrid-Este,28000364,IES,COMPLUTENSE,"Calle Valladolid, 1 ",Alcalá de Henares,-,28804,918880169,918828091,ies.complutense.alcala@educa.madrid.org,-,Público,Secundaria,40.32063525,-3.862287599726775,"Calle Valladolid, 1 "
68,Madrid-Capital,28020545,IES,CONDE DE ORGAZ,"Calle De Nápoles, 56 ",Madrid,Hortaleza,28043,913884579,913886113,ies.condedeorgaz.madrid@educa.madrid.org,-,Público,Secundaria,40.4600123,-3.6474283,"Calle De Nápoles, 56 "
69,Madrid-Norte,28071310,IES,CORTES DE CADIZ,"Calle Doctores El Molar, S/n ","Molar, El",-,28710,918412904,918440351,ies.cortesdecadiz.elmolar@educa.madrid.org,-,Público,Secundaria,40.7396265,-3.5851823,Calle Doctores El Molar  
70,Madrid-Capital,28030186,IES,DAMASO ALONSO,"Calle De Alfredo Marquerie, 21 ",Madrid,Fuencarral-El Pardo,28034,917388675,917390683,ies.damasoalonso.madrid@educa.madrid.org,-,Público,Secundaria,40.486952900000006,-3.7008783395546088,"Calle De Alfredo Marquerie, 21 "
71,Madrid-Oeste,28040714,IES,DE GUADARRAMA,"Carretera Del Escorial, S/n ",Guadarrama,-,28440,918542212,918547122,ies.guadarrama@educa.madrid.org,-,Público,Secundaria,40.6500326,-4.1124513,Carretera Del Escorial  
72,Madrid-Norte,28041381,IES,DE LA CABRERA,"Calle De Las Azucenas, 12 ","Cabrera, La",-,28751,918688411,918688437,ies.lacabrera@educa.madrid.org,-,Público,Secundaria,40.8659651,-3.6114682,"Calle De Las Azucenas, 12 "
73,Madrid-Oeste,28037089,IES,DIEGO VELAZQUEZ,"Calle Del Instituto, 1 ",Torrelodones,-,28250,918590405,918592579,ies.velazquez.torrelodones@educa.madrid.org,-,Público,Secundaria,40.5803665,-3.9339252,"Calle Del Instituto, 1 "
74,Madrid-Sur,28028374,IES,DIONISIO AGUADO,"Calle De Italia, 14 ",Fuenlabrada,-,28943,916076232,916083230,ies.dionisioaguado.fuenlabrada@educa.madrid.org,-,Público,Secundaria,40.2835405,-3.803811,"Calle De Italia, 14 "
75,Madrid-Este,28044744,IES,DOCTOR MARAÑON,"Calle Alejo Carpentier, 1 ",Alcalá de Henares,-,28806,918788137,918826047,ies.maranon.alcala@educa.madrid.org,-,Público,Secundaria,40.4950219,-3.3720705,"Calle Alejo Carpentier, 1 "
76,Madrid-Sur,28042051,IES,DOLORES IBARRURI,"Calle De Los Arados, 9 ",Fuenlabrada,-,28944,916062181,916159272,ies.doloresibarruri.fuenlabrada@educa.madrid.org,-,Público,Secundaria,40.2790567,-3.7966252,"Calle De Los Arados, 9 "
77,Madrid-Sur,28001629,IES,DOMENICO SCARLATTI,"Calle De Valeras, 22 ",Aranjuez,-,28300,918910057,918923723,ies.domenicoscarlat.aranjuez@educa.madrid.org,-,Público,Secundaria,40.033709,-3.6085904,"Calle De Valeras, 22 "
78,Madrid-Este,28060397,IES,DON PELAYO,"Calle Joaquín Sorolla, S/n ",Villalbilla,-,28810,918793960,918793470,ies.donpelayo.villalbilla@educa.madrid.org,-,Público,Secundaria,40.4492206,-3.3529389,Calle Joaquín Sorolla  
79,Madrid-Este,28044756,IES,DUQUE DE RIVAS,"Paseo De La Chopera, 64 ",Rivas-Vaciamadrid,-,28523,916665259,916668388,ies.duquederivas.rivas@educa.madrid.org,-,Público,Secundaria,40.5415783,-3.6411367,"Paseo De La Chopera, 64 "
80,Madrid-Capital,28020739,IES,EIJO Y GARAY,"Calle De Severino Aznar Embid, 6-8 ",Madrid,Latina,28011,914632441,915262826,ies.eijogaray.madrid@educa.madrid.org,-,Público,Secundaria,40.4078465,-3.7381714,"Calle De Severino Aznar Embid, 6-8 "
81,Madrid-Sur,28058676,IES,EL ALAMO,"Paseo Del Olivar, 62 ","Álamo, El",-,28607,918104133,918122113,ies.elalamo.elalamo@educa.madrid.org,-,Público,Secundaria,40.227871699999994,-3.983240814892463,"Paseo Del Olivar, 62 "
82,Madrid-Oeste,28040787,IES,EL BURGO-IGNACIO ECHEVERRÍA,"Avenida De España, 141 ","Rozas de Madrid, Las",-,28231,916393511,916344923,ies.burgoiecheverria.lasrozas@educa.madrid.org,-,Público,Secundaria,40.4877372,-3.874193,"Avenida De España, 141 "
83,Madrid-Este,28001769,IES,EL CARRASCAL,"Avenida Del Instituto, S/n ",Arganda del Rey,-,28500,918760082,918701851,ies.elcarrascal.arganda@educa.madrid.org,-,Público,Secundaria,40.2942901,-3.4426635,Avenida Del Instituto  
84,Madrid-Oeste,28046364,IES,EL ESCORIAL,"Avenida Fresneda, S/n ","Escorial, El",-,28280,918907161,918969305,ies.elescorial.elescorial@educa.madrid.org,-,Público,Secundaria,40.57910305,-4.124933049596832,Avenida Fresneda  
85,Madrid-Capital,28013899,IES,EL ESPINILLO ,"Calle De La Unanimidad, 15 ",Madrid,Villaverde,28041,917239150,917239151,ies.elespinillo.madrid@educa.madrid.org,-,Público,Secundaria,40.361942549999995,-3.6882448156818377,"Calle De La Unanimidad, 15 "
86,Madrid-Sur,28044720,IES,EL OLIVO,"Calle Felipe Ii, 11 ",Parla,-,28982,916055311,916055310,ies.elolivo.parla@educa.madrid.org,-,Público,Secundaria,40.376533,-4.2111764,"Calle Felipe Ii, 11 "
87,Madrid-Sur,28041366,IES,EL PINAR,"Calle Del Parque Ferial, S/n ",Alcorcón,-,28923,916439644,914861167,ies.elpinar.alcorcon@educa.madrid.org,ies.el.pinar@centros5.cnice.mecd.es,Público,Secundaria,40.3358245,-3.8202476,Calle Del Parque Ferial  
88,Madrid-Sur,28078547,IES,ELISA SORIANO FISCHER,"Avenida Avda. De Méjico, 1 ",Getafe,-,28907,918868631,-,ies.elisasorianofischer.getafe@educa.madrid.org,-,Público,Secundaria,N/A,N/A,"Avenida Avda. De Méjico, 1 "
89,Madrid-Capital,28018435,IES,EMILIO CASTELAR,"Calle De Río De Oro, 4 ",Madrid,Carabanchel,28019,914713243,914729058,ies.emiliocastelar.madrid@educa.madrid.org,-,Público,Secundaria,40.3889177,-3.7298352,"Calle De Río De Oro, 4 "
90,Madrid-Capital,28020958,IES,EMPERATRIZ MARIA DE AUSTRIA,"Calle De Antonio De Leyva, 84 ",Madrid,Carabanchel,28019,914692425,915650794,ies.emperatrizmaria.madrid@educa.madrid.org,-,Público,Secundaria,N/A,N/A,"Calle De Antonio De Leyva, 84 "
91,Madrid-Capital,28020703,IES,ENRIQUE TIERNO GALVAN,"Avenida De Andalucía, 6,200 ",Madrid,Usera,28041,913171972,913173529,ies.tiernogalvan.madrid@educa.madrid.org,-,Público,Secundaria,N/A,N/A,"Avenida De Andalucía, 6,200 "
92,Madrid-Sur,28032559,IES,ENRIQUE TIERNO GALVAN,"Avenida Juan Carlos I, 12 ",Parla,-,28981,916981111,916981161,ies.tiernogalvan.parla@educa.madrid.org,-,Público,Secundaria,40.632802,-4.002936,"Avenida Juan Carlos I, 12 "
93,Madrid-Sur,28037004,IES,ENRIQUE TIERNO GALVAN,"Calle Agustinos, S/n ",Leganés,-,28914,916947859,916941694,ies.tiernogalvan.leganes@educa.madrid.org,-,Público,Secundaria,40.3198908,-3.772003,Calle Agustinos  
94,Madrid-Sur,28042668,IES,EUROPA,"Avenida De Alcorcón, 9 ",Móstoles,-,28936,916468267,916467283,ies.europa.mostoles@educa.madrid.org,-,Público,Secundaria,40.3344544,-3.779265,"Avenida De Alcorcón, 9 "
95,Madrid-Este,28046522,IES,EUROPA,"Avenida Cerro Del Telégrafo, 2 ",Rivas-Vaciamadrid,-,28522,916702756,913011087,ies.europa.rivas@educa.madrid.org,-,Público,Secundaria,N/A,N/A,"Avenida Cerro Del Telégrafo, 2 "
96,Madrid-Oeste,28048476,IES,FEDERICO GARCIA LORCA,"Calle Gimnasio, 1 ","Rozas de Madrid, Las",-,28290,916304199,916302479,ies.garcialorca.lasrozas@educa.madrid.org,-,Público,Secundaria,40.5513831,-3.8978883,"Calle Gimnasio, 1 "
97,Madrid-Capital,28025828,IES,FELIPE II,"Calle De Valdebernardo, 1 ",Madrid,Moratalaz,28030,917731854,913713016,ies.felipesegundo.madrid@educa.madrid.org,-,Público,Secundaria,40.397818,-3.6340192433974035,"Calle De Valdebernardo, 1 "
98,Madrid-Sur,28069391,IES,FERNANDO FERNAN GOMEZ,"Calle Valdehondillo, 8 ",Humanes de Madrid,-,28970,916048205,914981062,ies.fernangomez.humanes@educa.madrid.org,-,Público,Secundaria,N/A,N/A,"Calle Valdehondillo, 8 "
99,Madrid-Capital,28030137,IES,FORTUNY,"Calle De Fortuny, 24 ",Madrid,Chamberí,28010,913101839,913087018,ies.fortuny.madrid@educa.madrid.org,-,Público,Secundaria,40.4305842,-3.6907454,"Calle De Fortuny, 24 "
100,Madrid-Este,28079394,IES,FRANCISCA DE PEDRAZA,Avenida De Europa C/v Calle Jesus Guridi ,Alcalá de Henares,-,28806,-,-,ies.franciscadepedraza.alcala@educa.madrid.org,-,Público,Secundaria,N/A,N/A,Avenida De Europa C/v Calle Jesus Guridi 
101,Madrid-Capital,28074918,IES,FRANCISCO AYALA,"Calle Del Jacobeo, 33 ",Madrid,Carabanchel,28054,915116804,915080647,ies.franciscoayala.madrid@educa.madrid.org,-,Público,Secundaria,40.365674,-3.7610811,"Calle Del Jacobeo, 33 "
102,Madrid-Oeste,28046251,IES,FRANCISCO AYALA,"Paseo Francisco Ayala, S/n ",Hoyo de Manzanares,-,28240,918567725,918569574,ies.franciscoayala.hoyodemanzanares@educa.madrid.org,-,Público,Secundaria,40.6256947,-3.9032949,Paseo Francisco Ayala  
103,Madrid-Capital,28045633,IES,FRANCISCO DE GOYA,"Calle De Santa Irene, 4 ",Madrid,Ciudad Lineal,28017,914051101,914051597,ies.goya.madrid@educa.madrid.org,-,Público,Secundaria,40.4184613,-3.6493535,"Calle De Santa Irene, 4 "
104,Madrid-Capital,28044902,IES,FRANCISCO DE QUEVEDO,"Calle De San Román Del Valle, S/n ",Madrid,San Blas-Canillejas,28037,913065604,913065606,ies.quevedo.madrid@educa.madrid.org,iesquevedo@gmail.com,Público,Secundaria,40.4224298,-3.6230039,Calle De San Román Del Valle  
105,Madrid-Norte,28000753,IES,FRANCISCO GINER DE LOS RIOS,"Avenida De La Transición Española, 11 ",Alcobendas,-,28108,916525466,916511164,ies.ginerdelosrios.alcobendas@educa.madrid.org,-,Público,Secundaria,40.5384175,-3.624887,"Avenida De La Transición Española, 11 "
106,Madrid-Sur,28062035,IES,FRANCISCO UMBRAL,"Avenida De La Hispanidad, S/n ",Ciempozuelos,-,28350,918092810,918092927,ies.franciscoumbral.ciempozuelos@educa.madrid.org,-,Público,Secundaria,40.1617331,-3.6270755,Avenida De La Hispanidad  
107,Madrid-Sur,28050549,IES,GABRIEL CISNEROS,"Calle De Las Arizónicas, 20 ",Móstoles,-,28935,916478849,916478110,ies.gabrielcisneros.mostoles@educa.madrid.org,-,Público,Secundaria,40.31572,-3.9229662,"Calle De Las Arizónicas, 20 "
108,Madrid-Capital,28039888,IES,GABRIEL GARCIA MARQUEZ,"Calle Del Nevado Del Ruiz, 1 ",Madrid,Hortaleza,28033,913812820,913816423,ies.garciamarquez.madrid@educa.madrid.org,-,Público,Secundaria,N/A,N/A,"Calle Del Nevado Del Ruiz, 1 "
109,Madrid-Sur,28042036,IES,GABRIEL GARCIA MARQUEZ,"Calle Beatriz Galindo, 6 ",Leganés,-,28914,914811290,916800590,ies.garciamarquez.leganes@educa.madrid.org,-,Público,Secundaria,40.3265946,-3.7529704,"Calle Beatriz Galindo, 6 "
110,Madrid-Sur,28050525,IES,GABRIELA MISTRAL,"Calle Miguel De Cervantes, 104 ",Arroyomolinos,-,28939,916899054,916897713,ies.gabrielamistral.arroyomolinos@educa.madrid.org,-,Público,Secundaria,40.4232218,-3.9765655,"Calle Miguel De Cervantes, 104 "
111,Madrid-Sur,28030915,IES,GALILEO GALILEI,"Avenida De Retamas, 2 ",Alcorcón,-,28922,916440235,916438290,ies.galileogalilei.alcorcon@educa.madrid.org,-,Público,Secundaria,40.33989165,-3.8391495636283706,"Avenida De Retamas, 2 "
112,Madrid-Capital,28021550,IES,GARCIA MORATO,"Calle Del General Saliquet, 34 ",Madrid,Latina,28044,917050818,917066145,ies.garciamorato.madrid@educa.madrid.org,-,Público,Secundaria,40.374417,-3.768121,"Calle Del General Saliquet, 34 "
113,Madrid-Sur,28033850,IES,GASPAR MELCHOR DE JOVELLANOS,"Calle De Móstoles, 64 ",Fuenlabrada,-,28941,916971565,916157994,ies.jovellanos.fuenlabrada@educa.madrid.org,-,Público,Secundaria,40.2906934,-3.8041659,"Calle De Móstoles, 64 "
114,Madrid-Este,28057210,IES,GASPAR SANZ,"Calle Del Acueducto, 3 ",Meco,-,28880,918877200,918876962,ies.gasparsanz.meco@educa.madrid.org,-,Público,Secundaria,N/A,N/A,"Calle Del Acueducto, 3 "
115,Madrid-Oeste,28023911,IES,GERARDO DIEGO,"Calle Irlanda, S/n ",Pozuelo de Alarcón,-,28224,913521003,913523965,ies.gerardodiego.pozuelodealarcon@educa.madrid.org,-,Público,Secundaria,40.4430074,-3.7863972481962422,Calle Irlanda  
116,Madrid-Norte,28078043,IES,GLORIA FUERTES,Avenida Pablo Iglesias Esquina Con C/ Gloria Fuertes ,Alcobendas,-,28100,914900071,-,ies.gloriafuertes.alcobendas@educa.madrid.org,-,Público,Secundaria,N/A,N/A,Avenida Pablo Iglesias Esquina Con C/ Gloria Fuertes 
117,Madrid-Capital,28020582,IES,GÓMEZ MORENO,"Avenida De Hellín, 5 ",Madrid,San Blas-Canillejas,28037,913209142,913203095,ies.gomezmoreno.madrid@educa.madrid.org,-,Público,Secundaria,40.4315944,-3.616011,"Avenida De Hellín, 5 "
118,Madrid-Oeste,28065644,IES,GONZALO ANES,"Calle De La Dehesa, S/n ",Collado Mediano,-,28450,918557965,918598879,ies.gonzaloanes.colladomediano@educa.madrid.org,-,Público,Secundaria,40.3863501,-4.2485742,Calle De La Dehesa  
119,Madrid-Sur,28074049,IES,GONZALO CHACON,"Avenida De Francia, 165 ",Arroyomolinos,-,28939,912649246,912649255,ies.gonzalochacon.arroyomolinos@educa.madrid.org,-,Público,Secundaria,40.3351364,-3.7441393,"Avenida De Francia, 165 "
120,Madrid-Norte,28028611,IES,GONZALO TORRENTE BALLESTER,"Avenida De Aragón, 12 ",San Sebastián de los Reyes,-,28702,916526533,916522071,ies.torrenteballest.sansebastian@educa.madrid.org,-,Público,Secundaria,40.559452750000005,-3.6304578504813305,"Avenida De Aragón, 12 "
121,Madrid-Capital,28021562,IES,GRAN CAPITÁN,"Paseo De Los Melancólicos, 51 ",Madrid,Arganzuela,28005,913659190,913661507,ies.grancapitan.madrid@educa.madrid.org,-,Público,Secundaria,40.4065357,-3.7203796,"Paseo De Los Melancólicos, 51 "
122,Madrid-Este,28039724,IES,GRANDE COVIAN,"Camino Del Molino, 8 ",Arganda del Rey,-,28500,918700363,918700453,ies.grandecovian.arganda@educa.madrid.org,-,Público,Secundaria,40.2967624,-3.4332073,"Camino Del Molino, 8 "
123,Madrid-Capital,28020119,IES,GREGORIO MARAÑON,"Avenida De El Ferrol, 43 ",Madrid,Fuencarral-El Pardo,28029,917310421,-,ies.gregoriomaranon.madrid@educa.madrid.org,-,Público,Secundaria,40.4741238,-3.703443,"Avenida De El Ferrol, 43 "
124,Madrid-Oeste,28046558,IES,GREGORIO PECES-BARBA,"Carretera De Villanueva Del Pardillo, S/n ",Colmenarejo,-,28270,918424540,918424541,ies.colmenarejo@educa.madrid.org,-,Público,Secundaria,40.5568034,-4.0129072,Carretera De Villanueva Del Pardillo  
125,Madrid-Sur,28046315,IES,GRIÑON,"Plaza Alba, 3 ",Griñón,-,28971,918141768,918103065,ies.grinon.grinon@educa.madrid.org,-,Público,Secundaria,40.2150464,-3.8459626,"Plaza Alba, 3 "
126,Madrid-Norte,28040672,IES,GUSTAVO ADOLFO BECQUER,"Avenida De Europa, S/n ",Algete,-,28110,916291601,916281489,ies.becquer.algete@educa.madrid.org,-,Público,Secundaria,40.5643979,-3.5002427,Avenida De Europa  
127,Madrid-Sur,28030216,IES,HUMANEJOS,"Avenida Juan Carlos I, 19 ",Parla,-,28981,916982906,916982860,ies.humanejos.parla@educa.madrid.org,-,Público,Secundaria,40.6291483,-3.9981917936712774,"Avenida Juan Carlos I, 19 "
128,Madrid-Sur,28045803,IES,HUMANES,"Avenida De Los Deportes, 12 ",Humanes de Madrid,-,28970,914982020,914982011,ies.humanes.humanes@educa.madrid.org,-,Público,Secundaria,40.2479298,-3.8255899,"Avenida De Los Deportes, 12 "
129,Madrid-Capital,28080967,IES,IES NUEVO EN BARRIO DE BUTARQUE,"Calle De Los Ganados Del Salobral, 5 ",Madrid,Villaverde,28021,-,-,-,-,Público,Secundaria,N/A,N/A,"Calle De Los Ganados Del Salobral, 5 "
130,Madrid-Sur,28046261,IES,IGNACIO ALDECOA,"Calle Saeta, S/n ",Getafe,-,28909,916847958,916847831,ies.ignacioaldecoa.getafe@educa.madrid.org,-,Público,Secundaria,40.3248375,-3.656559,Calle Saeta  
131,Madrid-Este,28042000,IES,IGNACIO ELLACURIA,"Calle Senda Perdida, S/n ",Alcalá de Henares,-,28805,918823430,918825565,ies.ignacioellacuria.alcala@educa.madrid.org,-,Público,Secundaria,40.4976229,-3.349988,Calle Senda Perdida  
132,Madrid-Oeste,28042620,IES,INFANTA ELENA,"Carretera De Guadarrama, 85 ",Galapagar,-,28260,918587730,918585712,ies.infantaelena.galapagar@educa.madrid.org,-,Público,Secundaria,40.5752278,-4.0098928,"Carretera De Guadarrama, 85 "
133,Madrid-Sur,28039839,IES,ISAAC ALBENIZ,"Avenida Gran Bretaña, 18 ",Leganés,-,28916,916800443,916807914,ies.albeniz.leganes@educa.madrid.org,-,Público,Secundaria,N/A,N/A,"Avenida Gran Bretaña, 18 "
134,Madrid-Capital,28038823,IES,ISAAC NEWTON,"Calle De Joaquín Lorenzo, 2 ",Madrid,Fuencarral-El Pardo,28035,913732052,913732177,ies.newton.madrid@educa.madrid.org,-,Público,Secundaria,40.4743059,-3.7261926,"Calle De Joaquín Lorenzo, 2 "
135,Madrid-Este,28025014,IES,ISAAC PERAL,"Calle Plata, 78 ",Torrejón de Ardoz,-,28850,916756936,916563524,ies.isaacperal.torrejondeardoz@educa.madrid.org,-,Público,Secundaria,40.3009509,-3.740656,"Calle Plata, 78 "
136,Madrid-Capital,28020909,IES,ISABEL LA CATOLICA,"Calle De Alfonso Xii, 3 ",Madrid,Retiro,28014,915277878,915302294,ies.isabellacatolica.madrid@educa.madrid.org,-,Público,Secundaria,40.40726775,-3.6861675237915366,"Calle De Alfonso Xii, 3 "
137,Madrid-Oeste,28078031,IES,ISABEL LA CATOLICA,"Calle De Cristóbal Colón, 12 ",Boadilla del Monte,-,28660,912760318,-,ies.isabellacatolica.boadilla@educa.madrid.org,-,Público,Secundaria,N/A,N/A,"Calle De Cristóbal Colón, 12 "
138,Madrid-Este,28080517,IES,ISIDRA DE GUZMAN,"Calle Gardenia, 29 ",Alcalá de Henares,-,28803,-,-,ies.isidradeguzman.alcala@educa.madrid.org,-,Público,Secundaria,40.4750067,-3.3733736,"Calle Gardenia, 29 "
139,Madrid-Sur,28042115,IES,ITACA,"Avenida De Los Castillos, S/n ",Alcorcón,-,28925,916101411,916116403,ies.itaca.alcorcon@educa.madrid.org,-,Público,Secundaria,40.3531518,-3.8087904,Avenida De Los Castillos  
140,Madrid-Capital,28040741,IES,ITURRALDE,"Calle De Nuestra Señora De La Luz, 53 ",Madrid,Latina,28047,914626822,914627744,ies.iturralde.madrid@educa.madrid.org,-,Público,Secundaria,40.386103,-3.751139,"Calle De Nuestra Señora De La Luz, 53 "
141,Madrid-Oeste,28002415,IES,JAIME FERRAN,"Calle Matalpino, 22 ",Collado Villalba,-,28400,918501571,918508523,ies.jaimeferran.colladovillalba@educa.madrid.org,-,Público,Secundaria,40.638420100000005,-4.002458232390315,"Calle Matalpino, 22 "
142,Madrid-Este,28038616,IES,JAIME FERRAN CLUA,"Avenida Jean Paul Sartre, S/n ",San Fernando de Henares,-,28830,916723539,916698517,ies.jaimeferran.sanfernando@educa.madrid.org,-,Público,Secundaria,40.4148542,-3.5212997,Avenida Jean Paul Sartre  
143,Madrid-Capital,28028477,IES,JAIME VERA,"Calle De La Infanta Mercedes, 47 ",Madrid,Tetuán,28020,915700250,915715023,ies.jaimevera.madrid@educa.madrid.org,-,Público,Secundaria,40.4572979,-3.698349267327557,"Calle De La Infanta Mercedes, 47 "
144,Madrid-Capital,28079357,IES,JANE GOODALL,"Calle De Deyanira, S/n ",Madrid,San Blas-Canillejas,28022,917011351,-,ies.janegoodall.madrid@educa.madrid.org,-,Público,Secundaria,40.4436035,-3.5928567,Calle De Deyanira  
145,Madrid-Sur,28069844,IES,JIMENA MENENDEZ PIDAL,"Camino Del Molino, 3 ",Fuenlabrada,-,28942,914869491,914863230,ies.jimenamenendezpidal.fuenlabrada@educa.madrid.org,-,Público,Secundaria,40.285216,-3.8162757,"Camino Del Molino, 3 "
146,Madrid-Norte,28024642,IES,JOAN MIRO,"Calle De La Isla De La Palma, 31 ",San Sebastián de los Reyes,-,28703,916527002,916548869,ies.joanmiro.sansebastian@educa.madrid.org,-,Público,Secundaria,N/A,N/A,"Calle De La Isla De La Palma, 31 "
147,Madrid-Sur,28042048,IES,JOAQUIN ARAUJO,"Calle De La Fuente, 36 ",Fuenlabrada,-,28944,916000315,917031884,ies.joaquinaraujo.fuenlabrada@educa.madrid.org,joaquina@centros5.pntic.mec.es,Público,Secundaria,40.2779147,-3.7881775260397337,"Calle De La Fuente, 36 "
148,Madrid-Capital,28037041,IES,JOAQUÍN RODRIGO,"Calle De Casalarreina, 28 ",Madrid,Vicálvaro,28032,917762262,917762393,ies.joaquinrodrigo.madrid@educa.madrid.org,-,Público,Secundaria,40.4089449,-3.6137143,"Calle De Casalarreina, 28 "
149,Madrid-Capital,28018903,IES,JOAQUÍN TURINA,"Calle De Guzmán El Bueno, 92 ",Madrid,Chamberí,28003,915539625,915336253,ies.joaquinturina.madrid@educa.madrid.org,-,Público,Secundaria,40.4405625,-3.7121793265951295,"Calle De Guzmán El Bueno, 92 "
150,Madrid-Sur,28074037,IES,JORGE GUILLEN,"Calle Olimpico Fernandez Ochoa, S/n ",Alcorcón,-,28923,916415711,916442924,ies.jorgeguillen.alcorcon@educa.madrid.org,-,Público,Secundaria,40.343458,-3.8138979,Calle Olimpico Fernandez Ochoa  
151,Madrid-Norte,28001678,IES,JORGE MANRIQUE,"Calle Del Mar Adriático, 2 ",Tres Cantos,-,28760,918040964,918046515,ies.jorgemanrique.trescantos@educa.madrid.org,-,Público,Secundaria,40.4677842,-3.8619616,"Calle Del Mar Adriático, 2 "
152,Madrid-Sur,28003882,IES,JOSE DE CHURRIGUERA,"Calle Constitución De Cádiz, 1 ",Leganés,-,28914,916946011,916938962,ies.churriguera.leganes@educa.madrid.org,-,Público,Secundaria,40.3229216,-3.7625208,"Calle Constitución De Cádiz, 1 "
153,Madrid-Oeste,28075510,IES,JOSE GARCIA NIETO,"Calle Camilo José Cela, 24 ","Rozas de Madrid, Las",-,28232,911733737,911731120,ies.josegarcianieto.lasrozas@educa.madrid.org,-,Público,Secundaria,40.49825315,-3.362989769352862,"Calle Camilo José Cela, 24 "
154,Madrid-Sur,28040696,IES,JOSÉ HIERRO,"Avenida De Juan Carlos I, 9 ",Getafe,-,28905,916821213,916810373,ies.josehierro.getafe@educa.madrid.org,-,Público,Secundaria,40.2105648,-3.5696091,"Avenida De Juan Carlos I, 9 "
155,Madrid-Sur,28074050,IES,JOSE LUIS LOPEZ ARANGUREN,"Calle De Colombia, 28-30 ",Fuenlabrada,-,28945,916976614,911911223,ies.lopezaranguren.fuenlabrada@educa.madrid.org,-,Público,Secundaria,40.2946931,-3.7816029,"Calle De Colombia, 28-30 "
156,Madrid-Norte,28035317,IES,JOSE LUIS SAMPEDRO,"Avenida De La Vega, S/n ",Tres Cantos,-,28760,918031142,918034126,ies.sampedro.trescantos@educa.madrid.org,-,Público,Secundaria,40.6046909,-3.7126794,Avenida De La Vega  
157,Madrid-Sur,28080025,IES,JOSE PEDRO PEREZ LLORCA,"Calle Jaime I El Conquistador, 143 ",Parla,-,-,620228432,-,ies.josepedroperezllorca.parla@educa.madrid.org,-,Público,Secundaria,40.235358250000004,-3.7507145594236033,"Calle Jaime I El Conquistador, 143 "
158,Madrid-Oeste,28058652,IES,JOSE SARAMAGO,"Calle Del Maestro, 1 ",Majadahonda,-,28220,916398411,916347902,ies.josesaramago.majadahonda@educa.madrid.org,-,Público,Secundaria,40.6579835,-4.0245015,"Calle Del Maestro, 1 "
